"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"60",2,1,1,2,1,2,38,8,2,1,5,1,1,1,13,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,NA,NA,NA,4,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666.709227102486,440.201943424754,162.997484253461,99.7813895613381,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",4,4,2,2,0,2,76,5,2,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.096087456847,701.348369307406,148.387129724208,168.885681559988,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",3,11,1,5,2,1,9,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5780240073869,13.6361205344228,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",7,9,2,7,5,1,34,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1e+05,0,1,NA,4,1,1,7,1,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8636363636364,121.252459214827,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"64",5,1,1,7,4,2,36,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,738.508682328907,1078.80613072058,180.551059480757,298.173915364788,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2,7,2,7,6,2,56,5,2,1,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,NA,NA,4,9,NA,1,1,6,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.0545197376881,65.0717369663907,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"66",6,2,2,4,4,2,42,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4401500610714,25.122062573681,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"67",2,3,2,6,2,2,13,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.659685863874,232.247512251966,101.746084638454,103.280997532658,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",8,11,1,4,4,2,45,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,1,1,2,2,NA,1,NA,NA,15000,0,1,NA,4,2,1,2,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.488151658768,102.525302566253,36.7546937519237,25.3536424907043,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",3,6,2,5,4,2,21,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,92.5181347150259,163.19642917595,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",11,7,1,6,4,1,0,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.366097278518,252.511772445206,66.0047113327182,72.5794395110661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2,10,1,5,3,1,23,5,2,1,5,1,1,5,15,2,1,1,1,1,3,2,1,1,2,2,NA,1,NA,NA,105000,0,1,NA,4,1,1,6,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0307131702238,16.4884535707588,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",6,5,1,4,2,2,8,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.734742271097,71.205500306914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1,9,1,8,7,2,18,5,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,421.162055335968,536.863673111584,96.3853459972863,131.270038150105,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",11,11,1,6,4,1,74,4,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,1,NA,1,1,3,2,NA,NA,NA,44.2726992920899,41.7632802347034,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"75",1,5,1,7,5,1,34,5,2,2,5,1,1,6,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,50000,0,1,NA,4,1,1,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7844206657379,35.7506998160407,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"76",6,7,2,4,2,2,35,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,1,NA,1,2,3,2,NA,NA,NA,74.4845055934165,112.950427117532,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"77",9,1,1,5,3,2,8,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.658209935349,21.5999999999804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",4,2,2,5,4,1,21,5,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,3,2,NA,NA,2,5,NA,NA,NA,2,NA,NA,NA,64.7527482114814,64.9474143772966,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",9,5,1,5,2,1,36,10,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,NA,4,NA,NA,NA,NA,2,NA,2,8,NA,NA,NA,2,NA,NA,NA,49.9512404778137,41.0241879575096,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2,6,2,7,5,2,55,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6424870466321,103.122047445773,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"81",4,11,2,7,4,1,13,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.278267438932,136.154123591189,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",9,7,2,6,6,1,16,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,58.8667866786679,54.3986941981166,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",11,3,2,6,4,1,36,5,2,2,5,1,1,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5714761746085,78.6558261292776,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",3,11,2,6,5,1,0,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.422311760262,140.738991689688,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",5,8,2,4,2,2,31,7,2,2,5,1,1,3,16,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,50000,0,1,NA,4,1,1,7,2,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.873175368321,107.268904656858,1,NA,1,1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA
"86",7,1,1,5,3,2,37,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,5,9,NA,NA,NA,5,NA,1,NA,1,2,1,1,1,NA,NA,195.596981104154,313.290344142496,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"87",6,5,1,3,3,1,30,10,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,8,NA,2,NA,NA,1,NA,1,1,2,2,NA,NA,NA,51.8012864214364,49.3814678281524,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"88",4,6,1,6,3,1,70,10,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,100.079667747319,88.6471112559775,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",8,7,2,6,4,1,34,5,2,2,5,1,1,7,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,8,NA,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4776906262055,76.8263702425174,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2,8,2,9,6,2,27,9,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,98.4434788512458,155.563404658664,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",9,3,2,6,4,2,52,6,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,30000,0,1,NA,4,2,4,7,1,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.659685863874,232.247512251966,101.746084638454,103.280997532658,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"92",7,7,2,4,3,1,42,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,6,4,NA,NA,NA,NA,1,NA,1,NA,1,1,1,1,8,215.684860415175,259.221350283667,51.6586087180147,70.3153119125491,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"93",10,9,2,6,4,1,5,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7727272727273,7.37414854960662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",3,3,1,9,5,2,55,7,2,2,5,1,1,8,3,2,1,1,1,1,2,2,2,1,2,1,NA,3,7,NA,90000,0,1,NA,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1375011686976,55.2008994424796,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",10,10,1,3,3,2,22,8,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,4,NA,NA,NA,3,NA,1,NA,1,1,1,2,NA,NA,NA,21.0307131702238,11.8974388404977,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"96",9,6,1,7,5,2,3,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.796140344146,30.7120509421111,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",6,11,2,7,4,2,5,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.422311760262,140.738991689688,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",6,10,2,4,3,2,66,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,10,NA,2,NA,NA,1,NA,1,1,2,2,NA,NA,NA,34.3878614222454,9.31556120516689,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"99",2,10,1,2,2,1,60,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,2,4,NA,NA,NA,2,NA,NA,NA,18.4018740239459,17.8001962086673,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",3,4,2,7,5,1,53,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,0,6,NA,NA,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.358820954327,228.856056595046,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"101",9,1,1,1,1,2,69,11,2,3,5,1,1,2,17,2,1,1,1,1,2,2,2,1,2,2,NA,3,6,NA,NA,NA,3,3,4,1,1,7,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.364857240633,142.31339034063,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",7,3,1,4,2,1,6,1,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4322934521769,88.7201418250907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",11,8,2,8,4,2,5,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.329833546735,328.406351934,104.015751239052,124.301728057537,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",8,5,1,2,2,1,56,10,2,2,5,1,1,2,4,2,1,1,1,1,1,2,2,1,2,2,NA,3,6,NA,NA,NA,4,4,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.6513323650591,26.7782433753646,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",1,9,1,3,3,2,59,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,NA,4,NA,NA,NA,NA,1,NA,1,NA,1,1,3,2,NA,NA,NA,87.20578923564,45.7154633476139,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"106",9,6,2,4,4,1,28,4,2,1,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,0,0,6,NA,NA,1,1,7,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.276410998553,37.93,90.5284974093264,35.4022852938642,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"107",7,3,1,3,3,2,47,7,2,2,5,1,1,4,17,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,65000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.4286471156543,49.3340019494353,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",4,7,1,5,4,2,32,10,2,2,5,1,1,2,16,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,60000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5402131878055,35.2419041040093,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",6,1,1,7,5,2,11,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.196477954846,376.619380762446,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",11,1,1,6,3,1,14,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087.24889342867,690.243109932032,265.811282013337,143.981368217627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",8,7,2,4,3,1,9,2,1,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.939692197566,451.244018251301,70.8804166130899,128.605036944233,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",5,6,1,4,1,1,48,5,2,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.626023902243,117.435274658406,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",7,9,2,1,0,2,76,4,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8409090909091,41.3450289359234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1,7,2,2,2,1,69,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,2,2,NA,NA,2,5,NA,NA,NA,2,NA,270.860057265569,420.1818600743,64.8736016458789,83.21074865024,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",7,9,1,4,4,1,44,5,2,2,5,1,1,7,3,2,1,1,1,1,1,2,1,1,2,1,NA,3,6,NA,240000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3853459972863,116.439617761003,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",10,8,2,6,3,2,13,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.015751239052,176.305292690828,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",11,11,1,5,3,2,80,4,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5617112957833,43.4388624701169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",3,9,2,5,4,1,17,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,50.9090909090909,66.0555595657961,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",11,7,2,5,5,2,18,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,58.8667866786679,54.3986941981166,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2,10,2,4,4,1,64,7,2,2,5,1,1,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3401927585309,1.80000000000655,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
